ID,年份,城市,学科,标题,来源状态,文件状态,解析状态,审核状态,发布状态,首选来源,精确检索
JS-ZK-2026-CHANGZHOU-MATH,2026,常州市,数学,2026年江苏省常州市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%B8%B8%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-CHANGZHOU-CHINESE,2026,常州市,语文,2026年江苏省常州市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%B8%B8%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-CHANGZHOU-ENGLISH,2026,常州市,英语,2026年江苏省常州市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%B8%B8%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-CHANGZHOU-PHYSICS,2026,常州市,物理,2026年江苏省常州市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%B8%B8%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-CHANGZHOU-CHEMISTRY,2026,常州市,化学,2026年江苏省常州市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%B8%B8%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-SUZHOU-MATH,2026,苏州市,数学,2026年江苏省苏州市中考数学试卷及参考答案,已发现汇总页,未取得原文件,未解析,未审核,未发布,https://www.yidianedu.com/index/paperlist?grade=&subject=&type_id=1,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%8B%8F%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-SUZHOU-CHINESE,2026,苏州市,语文,2026年江苏省苏州市中考语文试卷及参考答案,已发现汇总页,未取得原文件,未解析,未审核,未发布,https://www.yidianedu.com/index/paperlist?grade=&subject=&type_id=1,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%8B%8F%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-SUZHOU-ENGLISH,2026,苏州市,英语,2026年江苏省苏州市中考英语试卷及参考答案,已发现汇总页,未取得原文件,未解析,未审核,未发布,https://www.yidianedu.com/index/paperlist?grade=&subject=&type_id=1,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%8B%8F%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-SUZHOU-PHYSICS,2026,苏州市,物理,2026年江苏省苏州市中考物理试卷及参考答案,已发现汇总页,未取得原文件,未解析,未审核,未发布,https://www.yidianedu.com/index/paperlist?grade=&subject=&type_id=1,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%8B%8F%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-SUZHOU-CHEMISTRY,2026,苏州市,化学,2026年江苏省苏州市中考化学试卷及参考答案,已发现汇总页,未取得原文件,未解析,未审核,未发布,https://www.yidianedu.com/index/paperlist?grade=&subject=&type_id=1,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%8B%8F%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-NANTONG-MATH,2026,南通市,数学,2026年江苏省南通市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%8D%97%E9%80%9A%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-NANTONG-CHINESE,2026,南通市,语文,2026年江苏省南通市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%8D%97%E9%80%9A%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-NANTONG-ENGLISH,2026,南通市,英语,2026年江苏省南通市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%8D%97%E9%80%9A%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-NANTONG-PHYSICS,2026,南通市,物理,2026年江苏省南通市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%8D%97%E9%80%9A%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-NANTONG-CHEMISTRY,2026,南通市,化学,2026年江苏省南通市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%8D%97%E9%80%9A%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-LIANYUNGANG-MATH,2026,连云港市,数学,2026年江苏省连云港市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%BF%9E%E4%BA%91%E6%B8%AF%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-LIANYUNGANG-CHINESE,2026,连云港市,语文,2026年江苏省连云港市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%BF%9E%E4%BA%91%E6%B8%AF%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-LIANYUNGANG-ENGLISH,2026,连云港市,英语,2026年江苏省连云港市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%BF%9E%E4%BA%91%E6%B8%AF%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-LIANYUNGANG-PHYSICS,2026,连云港市,物理,2026年江苏省连云港市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%BF%9E%E4%BA%91%E6%B8%AF%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-LIANYUNGANG-CHEMISTRY,2026,连云港市,化学,2026年江苏省连云港市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E8%BF%9E%E4%BA%91%E6%B8%AF%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-HUAIAN-MATH,2026,淮安市,数学,2026年江苏省淮安市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B7%AE%E5%AE%89%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-HUAIAN-CHINESE,2026,淮安市,语文,2026年江苏省淮安市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B7%AE%E5%AE%89%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-HUAIAN-ENGLISH,2026,淮安市,英语,2026年江苏省淮安市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B7%AE%E5%AE%89%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-HUAIAN-PHYSICS,2026,淮安市,物理,2026年江苏省淮安市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B7%AE%E5%AE%89%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-HUAIAN-CHEMISTRY,2026,淮安市,化学,2026年江苏省淮安市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B7%AE%E5%AE%89%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANCHENG-MATH,2026,盐城市,数学,2026年江苏省盐城市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E7%9B%90%E5%9F%8E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANCHENG-CHINESE,2026,盐城市,语文,2026年江苏省盐城市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E7%9B%90%E5%9F%8E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANCHENG-ENGLISH,2026,盐城市,英语,2026年江苏省盐城市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E7%9B%90%E5%9F%8E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANCHENG-PHYSICS,2026,盐城市,物理,2026年江苏省盐城市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E7%9B%90%E5%9F%8E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANCHENG-CHEMISTRY,2026,盐城市,化学,2026年江苏省盐城市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E7%9B%90%E5%9F%8E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANGZHOU-MATH,2026,扬州市,数学,2026年江苏省扬州市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%89%AC%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANGZHOU-CHINESE,2026,扬州市,语文,2026年江苏省扬州市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%89%AC%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANGZHOU-ENGLISH,2026,扬州市,英语,2026年江苏省扬州市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%89%AC%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANGZHOU-PHYSICS,2026,扬州市,物理,2026年江苏省扬州市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%89%AC%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-YANGZHOU-CHEMISTRY,2026,扬州市,化学,2026年江苏省扬州市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%89%AC%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-ZHENJIANG-MATH,2026,镇江市,数学,2026年江苏省镇江市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E9%95%87%E6%B1%9F%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-ZHENJIANG-CHINESE,2026,镇江市,语文,2026年江苏省镇江市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E9%95%87%E6%B1%9F%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-ZHENJIANG-ENGLISH,2026,镇江市,英语,2026年江苏省镇江市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E9%95%87%E6%B1%9F%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-ZHENJIANG-PHYSICS,2026,镇江市,物理,2026年江苏省镇江市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E9%95%87%E6%B1%9F%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-ZHENJIANG-CHEMISTRY,2026,镇江市,化学,2026年江苏省镇江市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E9%95%87%E6%B1%9F%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-TAIZHOU-MATH,2026,泰州市,数学,2026年江苏省泰州市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B3%B0%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-TAIZHOU-CHINESE,2026,泰州市,语文,2026年江苏省泰州市中考语文试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B3%B0%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%AF%AD%E6%96%87%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-TAIZHOU-ENGLISH,2026,泰州市,英语,2026年江苏省泰州市中考英语试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B3%B0%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E8%8B%B1%E8%AF%AD%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-TAIZHOU-PHYSICS,2026,泰州市,物理,2026年江苏省泰州市中考物理试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B3%B0%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E7%89%A9%E7%90%86%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-TAIZHOU-CHEMISTRY,2026,泰州市,化学,2026年江苏省泰州市中考化学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E6%B3%B0%E5%B7%9E%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E5%8C%96%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
JS-ZK-2026-SUQIAN-MATH,2026,宿迁市,数学,2026年江苏省宿迁市中考数学试卷及参考答案,考后来源更新中,未取得原文件,未解析,未审核,未发布,,https://www.bing.com/search?q=2026%E5%B9%B4%20%E6%B1%9F%E8%8B%8F%E7%9C%81%20%E5%AE%BF%E8%BF%81%E5%B8%82%20%E4%B8%AD%E8%80%83%20%E6%95%B0%E5%AD%A6%20%E7%9C%9F%E9%A2%98%20%E8%AF%95%E5%8D%B7%20%E5%8F%82%E8%80%83%E7%AD%94%E6%A1%88%20%E8%A7%A3%E6%9E%90%20PDF
